corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment_start	tokenFragment_end	charSegment_start	charSegment_end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	13	13	75	82	bn:00082398v		http://babelnet.org/rdf/s00082398v	1.0	0.1	0.0037037036	BABELFY
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	14	14	84	90	bn:00007002n	http://dbpedia.org/resource/Fighter_aircraft	http://babelnet.org/rdf/s00007002n	0.7368421	0.4	0.1037037	BABELFY
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	14	15	84	99	bn:00007002n	http://dbpedia.org/resource/Fighter_aircraft	http://babelnet.org/rdf/s00007002n	1.0	0.5	0.14814815	BABELFY
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	15	15	92	99	bn:00002275n	http://dbpedia.org/resource/Aircraft	http://babelnet.org/rdf/s00002275n	1.0	0.6	0.22222222	BABELFY
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	17	17	106	113	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.8	0.2	0.014814815	BABELFY
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	17	18	106	119	bn:00018100n		http://babelnet.org/rdf/s00018100n	1.0	0.3	0.044444446	BABELFY
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	18	18	115	119	bn:00011917n	http://dbpedia.org/resource/Bomb	http://babelnet.org/rdf/s00011917n	0.8181818	0.5	0.16666667	BABELFY
185	23574	3	30	0	4099210	Libya currently has only a primitive capability to refuel such aircraft in mid-air , although it could potentially strike at Israel .	1	1	6	14	bn:00114905r		http://babelnet.org/rdf/s00114905r	1.0	0.125	0.035714287	BABELFY
185	23574	3	30	0	4099210	Libya currently has only a primitive capability to refuel such aircraft in mid-air , although it could potentially strike at Israel .	5	5	27	35	bn:00107099a		http://babelnet.org/rdf/s00107099a	1.0	0.125	0.035714287	BABELFY
185	23574	3	30	0	4099210	Libya currently has only a primitive capability to refuel such aircraft in mid-air , although it could potentially strike at Israel .	6	6	37	46	bn:00015410n		http://babelnet.org/rdf/s00015410n	1.0	0.125	0.035714287	BABELFY
185	23574	3	30	0	4099210	Libya currently has only a primitive capability to refuel such aircraft in mid-air , although it could potentially strike at Israel .	8	8	51	56	bn:00092657v		http://babelnet.org/rdf/s00092657v	0.0	0.0	0.0	MCS
185	23574	3	30	0	4099210	Libya currently has only a primitive capability to refuel such aircraft in mid-air , although it could potentially strike at Israel .	10	10	63	70	bn:00002275n	http://dbpedia.org/resource/Aircraft	http://babelnet.org/rdf/s00002275n	1.0	0.25	0.21428572	BABELFY
185	23574	3	30	0	4099210	Libya currently has only a primitive capability to refuel such aircraft in mid-air , although it could potentially strike at Israel .	17	17	103	113	bn:00116663r		http://babelnet.org/rdf/s00116663r	1.0	0.125	0.035714287	BABELFY
185	23574	3	30	0	4099210	Libya currently has only a primitive capability to refuel such aircraft in mid-air , although it could potentially strike at Israel .	18	18	115	120	bn:00094453v		http://babelnet.org/rdf/s00094453v	0.0	0.0	0.0	MCS
185	23574	3	30	0	4099210	Libya currently has only a primitive capability to refuel such aircraft in mid-air , although it could potentially strike at Israel .	20	20	125	130	bn:00047679n	http://dbpedia.org/resource/Israel	http://babelnet.org/rdf/s00047679n	1.0	0.25	0.35714287	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	2	2	5	8	bn:00017393n	http://dbpedia.org/resource/Deer	http://babelnet.org/rdf/s00017393n	1.0	0.11111111	0.006060606	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	3	3	10	14	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	0.44444445	0.14545454	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	6	6	27	31	bn:00054012n		http://babelnet.org/rdf/s00054012n	1.0	0.11111111	0.006060606	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	8	8	36	45	bn:00086538v		http://babelnet.org/rdf/s00086538v	1.0	0.11111111	0.006060606	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	9	9	47	54	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.0	0.0	0.0	MCS
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	9	10	47	62	bn:00018125n	http://dbpedia.org/resource/Chemical_weapon	http://babelnet.org/rdf/s00018125n	1.0	0.33333334	0.07272727	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	10	10	56	62	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.94827586	0.5555556	0.33333334	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	13	13	77	83	bn:00007002n	http://dbpedia.org/resource/Fighter_aircraft	http://babelnet.org/rdf/s00007002n	0.7826087	0.33333334	0.10909091	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	13	14	77	92	bn:00007002n	http://dbpedia.org/resource/Fighter_aircraft	http://babelnet.org/rdf/s00007002n	1.0	0.44444445	0.16969697	BABELFY
185	23574	4	30	0	4099211	QN : Does Libya have other means of delivering chemical weapons besides from fighter aircraft ?	14	14	85	92	bn:00002275n	http://dbpedia.org/resource/Aircraft	http://babelnet.org/rdf/s00002275n	1.0	0.33333334	0.09090909	BABELFY
185	23574	1	31	0	4099218	ID:lcch_0029 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	3	3	13	16	bn:00042759n	http://dbpedia.org/resource/Hand	http://babelnet.org/rdf/s00042759n	0.0	0.0	0.0	MCS
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	5	5	20	24	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	0.47058824	0.08926081	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	7	7	30	37	bn:00086389v		http://babelnet.org/rdf/s00086389v	1.0	0.05882353	0.0013947001	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	9	9	42	45	bn:00088013v		http://babelnet.org/rdf/s00088013v	0.0	0.0	0.0	MCS
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	11	11	51	58	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.7058824	0.1764706	0.016736401	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	11	12	51	66	bn:00018125n	http://dbpedia.org/resource/Chemical_weapon	http://babelnet.org/rdf/s00018125n	1.0	0.4117647	0.09762901	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	11	13	51	77	bn:00018126n	http://dbpedia.org/resource/Chemical_Weapons_Convention	http://babelnet.org/rdf/s00018126n	1.0	0.4117647	0.087866105	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	12	12	60	66	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.9142857	0.23529412	0.044630405	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	13	13	68	77	bn:00022333n	http://dbpedia.org/resource/Convention_(meeting)	http://babelnet.org/rdf/s00022333n	0.0	0.0	0.0	MCS
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	17	17	91	96	bn:00091165v		http://babelnet.org/rdf/s00091165v	0.0	0.0	0.0	MCS
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	19	19	102	110	bn:00071547n	http://dbpedia.org/resource/Signature	http://babelnet.org/rdf/s00071547n	1.0	0.11764706	0.011157601	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	21	21	115	121	bn:00047960n	http://dbpedia.org/resource/January	http://babelnet.org/rdf/s00047960n	0.92105263	0.29411766	0.048814505	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	21	22	115	126	bn:02817807n	http://dbpedia.org/resource/1993	http://babelnet.org/rdf/s02817807n	1.0	0.64705884	0.30683404	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	24	24	132	138	bn:00085363v		http://babelnet.org/rdf/s00085363v	0.0	0.0	0.0	MCS
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	24	26	132	149	bn:14654327n	http://dbpedia.org/resource/Coming_into_force	http://babelnet.org/rdf/s14654327n	1.0	0.11764706	0.0055788006	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	26	26	145	149	bn:00005732n	http://dbpedia.org/resource/Military_branch	http://babelnet.org/rdf/s00005732n	0.75	0.3529412	0.07531381	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	28	28	154	158	bn:00005169n	http://dbpedia.org/resource/April	http://babelnet.org/rdf/s00005169n	0.7894737	0.1764706	0.020920502	BABELFY
185	23574	2	31	0	4099219	On the other hand , Libya has declined to join the Chemical Weapons Convention , which was opened for signature in January 1993 and entered into force on April 29, 1997 .	28	29	154	161	bn:00622366n	http://dbpedia.org/resource/April_29	http://babelnet.org/rdf/s00622366n	1.0	0.3529412	0.066945605	BABELFY
185	23574	3	31	0	4099220	QN : Has Libya ratified the Chemical Weapons Convention ?	2	2	5	7	bn:01545729n	http://dbpedia.org/resource/Ha_(mythology)	http://babelnet.org/rdf/s01545729n	1.0	0.16666667	0.013333334	BABELFY
185	23574	3	31	0	4099220	QN : Has Libya ratified the Chemical Weapons Convention ?	3	3	9	13	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	0.6666667	0.21333334	BABELFY
185	23574	3	31	0	4099220	QN : Has Libya ratified the Chemical Weapons Convention ?	4	4	15	22	bn:00092379v		http://babelnet.org/rdf/s00092379v	0.0	0.0	0.0	MCS
185	23574	3	31	0	4099220	QN : Has Libya ratified the Chemical Weapons Convention ?	6	6	28	35	bn:00018096n	http://dbpedia.org/resource/Chemical_substance	http://babelnet.org/rdf/s00018096n	0.0	0.0	0.0	MCS
185	23574	3	31	0	4099220	QN : Has Libya ratified the Chemical Weapons Convention ?	6	7	28	43	bn:00018125n	http://dbpedia.org/resource/Chemical_weapon	http://babelnet.org/rdf/s00018125n	1.0	0.6666667	0.32	BABELFY
185	23574	3	31	0	4099220	QN : Has Libya ratified the Chemical Weapons Convention ?	6	8	28	54	bn:00018126n	http://dbpedia.org/resource/Chemical_Weapons_Convention	http://babelnet.org/rdf/s00018126n	1.0	0.6666667	0.32	BABELFY
185	23574	3	31	0	4099220	QN : Has Libya ratified the Chemical Weapons Convention ?	7	7	37	43	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	1.0	0.33333334	0.08	BABELFY
185	23574	3	31	0	4099220	QN : Has Libya ratified the Chemical Weapons Convention ?	8	8	45	54	bn:00022335n	http://dbpedia.org/resource/Convention_(norm)	http://babelnet.org/rdf/s00022335n	1.0	0.16666667	0.026666667	BABELFY
185	23574	1	32	0	4098296	ID:lcch_0030 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	32	0	4098297	Libya remains a significant proliferation concern .	0	0	0	4	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	1.0	0.5	BABELFY
185	23574	2	32	0	4098297	Libya remains a significant proliferation concern .	1	1	6	12	bn:00092757v		http://babelnet.org/rdf/s00092757v	0.0	0.0	0.0	MCS
185	23574	2	32	0	4098297	Libya remains a significant proliferation concern .	3	3	16	26	bn:00104681a		http://babelnet.org/rdf/s00104681a	0.0	0.0	0.0	MCS
185	23574	2	32	0	4098297	Libya remains a significant proliferation concern .	4	4	28	40	bn:00057899n	http://dbpedia.org/resource/Nuclear_proliferation	http://babelnet.org/rdf/s00057899n	1.0	1.0	0.5	BABELFY
185	23574	2	32	0	4098297	Libya remains a significant proliferation concern .	5	5	42	48	bn:00021556n		http://babelnet.org/rdf/s00021556n	0.0	0.0	0.0	MCS
185	23574	3	32	0	4098298	Libyan leader Muammar Qadhafi has shown that he is willing and capable of using chemical weapons and missiles against his enemies .	0	0	0	5	bn:00050981n	http://dbpedia.org/resource/Demographics_of_Libya	http://babelnet.org/rdf/s00050981n	1.0	0.18181819	0.019512195	BABELFY
185	23574	3	32	0	4098298	Libyan leader Muammar Qadhafi has shown that he is willing and capable of using chemical weapons and missiles against his enemies .	1	1	7	12	bn:00050371n		http://babelnet.org/rdf/s00050371n	0.72727275	0.36363637	0.07804878	BABELFY
185	23574	3	32	0	4098298	Libyan leader Muammar Qadhafi has shown that he is willing and capable of using chemical weapons and missiles against his enemies .	2	2	14	20	bn:02213299n	http://dbpedia.org/resource/Muammer	http://babelnet.org/rdf/s02213299n	1.0	0.18181819	0.019512195	BABELFY
185	23574	3	32	0	4098298	Libyan leader Muammar Qadhafi has shown that he is willing and capable of using chemical weapons and missiles against his enemies .	2	3	14	28	bn:00036988n	http://dbpedia.org/resource/Muammar_Gaddafi	http://babelnet.org/rdf/s00036988n	1.0	0.36363637	0.11707317	BABELFY
185	23574	3	32	0	4098298	Libyan leader Muammar Qadhafi has shown that he is willing and capable of using chemical weapons and missiles against his enemies .	3	3	22	28	bn:00036988n	http://dbpedia.org/resource/Muammar_Gaddafi	http://babelnet.org/rdf/s00036988n	1.0	0.36363637	0.11707317	BABELFY
